hpclab_pi_algA    	0.3000	0	udelRun2A         	0.2000	2	0.1000
MPII_HYBRID_PW    	0.0940	29	PKUICSTRunA3      	0.1667	73	-0.0727
MPII_HYBRID_PW    	0.0940	29	PKUICSTRunA2      	0.3000	2	-0.2060
MPII_HYBRID_PW    	0.0940	29	PKUICSTRunA1      	0.1000	69	-0.0060
MPII_HYBRID_PW    	0.0940	29	SNACS_LA          	0.2000	1	-0.1060
MPII_HYBRID_PW    	0.0940	29	UWaterlooATDK     	0.3000	0	-0.2060
MPII_HYBRID_PW    	0.0940	29	QUDynExp          	0.3000	0	-0.2060
MPII_HYBRID_PW    	0.0940	29	QUDyn             	0.3000	0	-0.2060
MPII_HYBRID_PW    	0.0940	29	UWCMBP1           	0.3000	0	-0.2060
MPII_HYBRID_PW    	0.0940	29	UWCMBP2           	0.1000	32	-0.0060
MPII_HYBRID_PW    	0.0940	29	QUBaseline        	0.3000	0	-0.2060
MPII_HYBRID_PW    	0.0940	29	umd_hcil_run02    	0.3000	1	-0.2060
MPII_HYBRID_PW    	0.0940	29	MPII_LUC_SORT     	0.2920	90	-0.1980
MPII_HYBRID_PW    	0.0940	29	udelRun3A         	0.2000	3	-0.1060
umd_hcil_run01    	0.3000	1	umd_hcil_run02    	0.3000	1	0.0000
ECNURUNA1         	0.3000	0	hpclab_pi_algA    	0.3000	0	0.0000
ECNURUNA1         	0.3000	0	UWaterlooATEK     	0.3000	0	0.0000
ECNURUNA1         	0.3000	0	UWaterlooATNDEK   	0.3000	0	0.0000
ECNURUNA1         	0.3000	0	udelRun2A         	0.2000	2	0.1000
ECNURUNA1         	0.3000	0	udelRun1A         	0.1000	5	0.2000
ECNURUNA1         	0.3000	0	MPII_HYBRID_PW    	0.0940	29	0.2060
ECNURUNA1         	0.3000	0	umd_hcil_run01    	0.3000	1	0.0000
ECNURUNA1         	0.3000	0	ECNURUNA2         	0.3000	0	0.0000
ECNURUNA1         	0.3000	0	ECNURUNA3         	0.3000	0	0.0000
ECNURUNA1         	0.3000	0	prnaTaskA3        	0.3000	0	0.0000
ECNURUNA1         	0.3000	0	prnaTaskA2        	0.3000	3	0.0000
ECNURUNA1         	0.3000	0	prnaTaskA1        	0.2000	6	0.1000
ECNURUNA1         	0.3000	0	SNACSA            	0.2000	8	0.1000
ECNURUNA1         	0.3000	0	PKUICSTRunA3      	0.1667	73	0.1333
ECNURUNA1         	0.3000	0	PKUICSTRunA2      	0.3000	2	0.0000
ECNURUNA1         	0.3000	0	PKUICSTRunA1      	0.1000	69	0.2000
ECNURUNA1         	0.3000	0	MPII_COMB_SORT    	0.0990	98	0.2010
ECNURUNA1         	0.3000	0	SNACS_LA          	0.2000	1	0.1000
ECNURUNA1         	0.3000	0	UWaterlooATDK     	0.3000	0	0.0000
ECNURUNA1         	0.3000	0	QUDynExp          	0.3000	0	0.0000
ECNURUNA1         	0.3000	0	IRIT-KLTFIDF      	0.3000	0	0.0000
ECNURUNA1         	0.3000	0	IritSigSDA        	0.3000	0	0.0000
ECNURUNA1         	0.3000	0	IRIT-RTNotif.33   	0.3000	0	0.0000
ECNURUNA1         	0.3000	0	QUDyn             	0.3000	0	0.0000
ECNURUNA1         	0.3000	0	UWCMBP1           	0.3000	0	0.0000
ECNURUNA1         	0.3000	0	UWCMBP2           	0.1000	32	0.2000
ECNURUNA1         	0.3000	0	QUBaseline        	0.3000	0	0.0000
ECNURUNA1         	0.3000	0	umd_hcil_run02    	0.3000	1	0.0000
ECNURUNA1         	0.3000	0	MPII_LUC_SORT     	0.2920	90	0.0080
ECNURUNA1         	0.3000	0	udelRun3A         	0.2000	3	0.1000
ECNURUNA2         	0.3000	0	hpclab_pi_algA    	0.3000	0	0.0000
ECNURUNA2         	0.3000	0	UWaterlooATEK     	0.3000	0	0.0000
ECNURUNA2         	0.3000	0	UWaterlooATNDEK   	0.3000	0	0.0000
ECNURUNA2         	0.3000	0	udelRun2A         	0.2000	2	0.1000
ECNURUNA2         	0.3000	0	udelRun1A         	0.1000	5	0.2000
ECNURUNA2         	0.3000	0	MPII_HYBRID_PW    	0.0940	29	0.2060
ECNURUNA2         	0.3000	0	umd_hcil_run01    	0.3000	1	0.0000
ECNURUNA2         	0.3000	0	ECNURUNA3         	0.3000	0	0.0000
ECNURUNA2         	0.3000	0	prnaTaskA3        	0.3000	0	0.0000
ECNURUNA2         	0.3000	0	prnaTaskA2        	0.3000	3	0.0000
ECNURUNA2         	0.3000	0	prnaTaskA1        	0.2000	6	0.1000
ECNURUNA2         	0.3000	0	SNACSA            	0.2000	8	0.1000
ECNURUNA2         	0.3000	0	PKUICSTRunA3      	0.1667	73	0.1333
ECNURUNA2         	0.3000	0	PKUICSTRunA2      	0.3000	2	0.0000
ECNURUNA2         	0.3000	0	PKUICSTRunA1      	0.1000	69	0.2000
ECNURUNA2         	0.3000	0	MPII_COMB_SORT    	0.0990	98	0.2010
ECNURUNA2         	0.3000	0	SNACS_LA          	0.2000	1	0.1000
ECNURUNA2         	0.3000	0	UWaterlooATDK     	0.3000	0	0.0000
ECNURUNA2         	0.3000	0	QUDynExp          	0.3000	0	0.0000
ECNURUNA2         	0.3000	0	IRIT-KLTFIDF      	0.3000	0	0.0000
ECNURUNA2         	0.3000	0	IritSigSDA        	0.3000	0	0.0000
ECNURUNA2         	0.3000	0	IRIT-RTNotif.33   	0.3000	0	0.0000
ECNURUNA2         	0.3000	0	QUDyn             	0.3000	0	0.0000
ECNURUNA2         	0.3000	0	UWCMBP1           	0.3000	0	0.0000
ECNURUNA2         	0.3000	0	UWCMBP2           	0.1000	32	0.2000
ECNURUNA2         	0.3000	0	QUBaseline        	0.3000	0	0.0000
ECNURUNA2         	0.3000	0	umd_hcil_run02    	0.3000	1	0.0000
ECNURUNA2         	0.3000	0	MPII_LUC_SORT     	0.2920	90	0.0080
ECNURUNA2         	0.3000	0	udelRun3A         	0.2000	3	0.1000
ECNURUNA3         	0.3000	0	hpclab_pi_algA    	0.3000	0	0.0000
ECNURUNA3         	0.3000	0	UWaterlooATEK     	0.3000	0	0.0000
ECNURUNA3         	0.3000	0	UWaterlooATNDEK   	0.3000	0	0.0000
ECNURUNA3         	0.3000	0	udelRun2A         	0.2000	2	0.1000
ECNURUNA3         	0.3000	0	udelRun1A         	0.1000	5	0.2000
ECNURUNA3         	0.3000	0	MPII_HYBRID_PW    	0.0940	29	0.2060
ECNURUNA3         	0.3000	0	umd_hcil_run01    	0.3000	1	0.0000
ECNURUNA3         	0.3000	0	prnaTaskA3        	0.3000	0	0.0000
ECNURUNA3         	0.3000	0	prnaTaskA2        	0.3000	3	0.0000
ECNURUNA3         	0.3000	0	prnaTaskA1        	0.2000	6	0.1000
ECNURUNA3         	0.3000	0	SNACSA            	0.2000	8	0.1000
ECNURUNA3         	0.3000	0	PKUICSTRunA3      	0.1667	73	0.1333
ECNURUNA3         	0.3000	0	PKUICSTRunA2      	0.3000	2	0.0000
ECNURUNA3         	0.3000	0	PKUICSTRunA1      	0.1000	69	0.2000
ECNURUNA3         	0.3000	0	MPII_COMB_SORT    	0.0990	98	0.2010
ECNURUNA3         	0.3000	0	SNACS_LA          	0.2000	1	0.1000
ECNURUNA3         	0.3000	0	UWaterlooATDK     	0.3000	0	0.0000
ECNURUNA3         	0.3000	0	QUDynExp          	0.3000	0	0.0000
ECNURUNA3         	0.3000	0	IRIT-KLTFIDF      	0.3000	0	0.0000
ECNURUNA3         	0.3000	0	IritSigSDA        	0.3000	0	0.0000
ECNURUNA3         	0.3000	0	IRIT-RTNotif.33   	0.3000	0	0.0000
ECNURUNA3         	0.3000	0	QUDyn             	0.3000	0	0.0000
ECNURUNA3         	0.3000	0	UWCMBP1           	0.3000	0	0.0000
ECNURUNA3         	0.3000	0	UWCMBP2           	0.1000	32	0.2000
ECNURUNA3         	0.3000	0	QUBaseline        	0.3000	0	0.0000
ECNURUNA3         	0.3000	0	umd_hcil_run02    	0.3000	1	0.0000
ECNURUNA3         	0.3000	0	MPII_LUC_SORT     	0.2920	90	0.0080
ECNURUNA3         	0.3000	0	udelRun3A         	0.2000	3	0.1000
prnaTaskA3        	0.3000	0	udelRun2A         	0.2000	2	0.1000
prnaTaskA3        	0.3000	0	udelRun1A         	0.1000	5	0.2000
prnaTaskA3        	0.3000	0	umd_hcil_run01    	0.3000	1	0.0000
prnaTaskA3        	0.3000	0	umd_hcil_run02    	0.3000	1	0.0000
prnaTaskA3        	0.3000	0	udelRun3A         	0.2000	3	0.1000
prnaTaskA2        	0.3000	3	udelRun2A         	0.2000	2	0.1000
prnaTaskA2        	0.3000	3	udelRun1A         	0.1000	5	0.2000
prnaTaskA2        	0.3000	3	umd_hcil_run01    	0.3000	1	0.0000
prnaTaskA2        	0.3000	3	prnaTaskA3        	0.3000	0	0.0000
prnaTaskA2        	0.3000	3	umd_hcil_run02    	0.3000	1	0.0000
prnaTaskA2        	0.3000	3	udelRun3A         	0.2000	3	0.1000
prnaTaskA1        	0.2000	6	udelRun2A         	0.2000	2	0.0000
prnaTaskA1        	0.2000	6	udelRun1A         	0.1000	5	0.1000
prnaTaskA1        	0.2000	6	umd_hcil_run01    	0.3000	1	-0.1000
prnaTaskA1        	0.2000	6	prnaTaskA3        	0.3000	0	-0.1000
prnaTaskA1        	0.2000	6	prnaTaskA2        	0.3000	3	-0.1000
prnaTaskA1        	0.2000	6	umd_hcil_run02    	0.3000	1	-0.1000
prnaTaskA1        	0.2000	6	udelRun3A         	0.2000	3	0.0000
SNACSA            	0.2000	8	hpclab_pi_algA    	0.3000	0	-0.1000
SNACSA            	0.2000	8	UWaterlooATEK     	0.3000	0	-0.1000
SNACSA            	0.2000	8	UWaterlooATNDEK   	0.3000	0	-0.1000
SNACSA            	0.2000	8	udelRun2A         	0.2000	2	0.0000
SNACSA            	0.2000	8	udelRun1A         	0.1000	5	0.1000
SNACSA            	0.2000	8	umd_hcil_run01    	0.3000	1	-0.1000
SNACSA            	0.2000	8	prnaTaskA3        	0.3000	0	-0.1000
SNACSA            	0.2000	8	prnaTaskA2        	0.3000	3	-0.1000
SNACSA            	0.2000	8	prnaTaskA1        	0.2000	6	0.0000
SNACSA            	0.2000	8	SNACS_LA          	0.2000	1	0.0000
SNACSA            	0.2000	8	UWaterlooATDK     	0.3000	0	-0.1000
SNACSA            	0.2000	8	UWCMBP1           	0.3000	0	-0.1000
SNACSA            	0.2000	8	UWCMBP2           	0.1000	32	0.1000
SNACSA            	0.2000	8	umd_hcil_run02    	0.3000	1	-0.1000
SNACSA            	0.2000	8	udelRun3A         	0.2000	3	0.0000
PKUICSTRunA3      	0.1667	73	hpclab_pi_algA    	0.3000	0	-0.1333
PKUICSTRunA3      	0.1667	73	UWaterlooATEK     	0.3000	0	-0.1333
PKUICSTRunA3      	0.1667	73	UWaterlooATNDEK   	0.3000	0	-0.1333
PKUICSTRunA3      	0.1667	73	udelRun2A         	0.2000	2	-0.0333
PKUICSTRunA3      	0.1667	73	udelRun1A         	0.1000	5	0.0667
PKUICSTRunA3      	0.1667	73	umd_hcil_run01    	0.3000	1	-0.1333
PKUICSTRunA3      	0.1667	73	prnaTaskA3        	0.3000	0	-0.1333
PKUICSTRunA3      	0.1667	73	prnaTaskA2        	0.3000	3	-0.1333
PKUICSTRunA3      	0.1667	73	prnaTaskA1        	0.2000	6	-0.0333
PKUICSTRunA3      	0.1667	73	SNACSA            	0.2000	8	-0.0333
PKUICSTRunA3      	0.1667	73	SNACS_LA          	0.2000	1	-0.0333
PKUICSTRunA3      	0.1667	73	UWaterlooATDK     	0.3000	0	-0.1333
PKUICSTRunA3      	0.1667	73	QUDynExp          	0.3000	0	-0.1333
PKUICSTRunA3      	0.1667	73	QUDyn             	0.3000	0	-0.1333
PKUICSTRunA3      	0.1667	73	UWCMBP1           	0.3000	0	-0.1333
PKUICSTRunA3      	0.1667	73	UWCMBP2           	0.1000	32	0.0667
PKUICSTRunA3      	0.1667	73	QUBaseline        	0.3000	0	-0.1333
PKUICSTRunA3      	0.1667	73	umd_hcil_run02    	0.3000	1	-0.1333
PKUICSTRunA3      	0.1667	73	udelRun3A         	0.2000	3	-0.0333
PKUICSTRunA2      	0.3000	2	hpclab_pi_algA    	0.3000	0	0.0000
PKUICSTRunA2      	0.3000	2	UWaterlooATEK     	0.3000	0	0.0000
PKUICSTRunA2      	0.3000	2	UWaterlooATNDEK   	0.3000	0	0.0000
PKUICSTRunA2      	0.3000	2	udelRun2A         	0.2000	2	0.1000
PKUICSTRunA2      	0.3000	2	udelRun1A         	0.1000	5	0.2000
PKUICSTRunA2      	0.3000	2	umd_hcil_run01    	0.3000	1	0.0000
PKUICSTRunA2      	0.3000	2	prnaTaskA3        	0.3000	0	0.0000
PKUICSTRunA2      	0.3000	2	prnaTaskA2        	0.3000	3	0.0000
PKUICSTRunA2      	0.3000	2	prnaTaskA1        	0.2000	6	0.1000
PKUICSTRunA2      	0.3000	2	SNACSA            	0.2000	8	0.1000
PKUICSTRunA2      	0.3000	2	PKUICSTRunA3      	0.1667	73	0.1333
PKUICSTRunA2      	0.3000	2	SNACS_LA          	0.2000	1	0.1000
PKUICSTRunA2      	0.3000	2	UWaterlooATDK     	0.3000	0	0.0000
PKUICSTRunA2      	0.3000	2	QUDynExp          	0.3000	0	0.0000
PKUICSTRunA2      	0.3000	2	QUDyn             	0.3000	0	0.0000
PKUICSTRunA2      	0.3000	2	UWCMBP1           	0.3000	0	0.0000
PKUICSTRunA2      	0.3000	2	UWCMBP2           	0.1000	32	0.2000
PKUICSTRunA2      	0.3000	2	QUBaseline        	0.3000	0	0.0000
PKUICSTRunA2      	0.3000	2	umd_hcil_run02    	0.3000	1	0.0000
PKUICSTRunA2      	0.3000	2	udelRun3A         	0.2000	3	0.1000
PKUICSTRunA1      	0.1000	69	hpclab_pi_algA    	0.3000	0	-0.2000
PKUICSTRunA1      	0.1000	69	UWaterlooATEK     	0.3000	0	-0.2000
PKUICSTRunA1      	0.1000	69	UWaterlooATNDEK   	0.3000	0	-0.2000
PKUICSTRunA1      	0.1000	69	udelRun2A         	0.2000	2	-0.1000
PKUICSTRunA1      	0.1000	69	udelRun1A         	0.1000	5	0.0000
PKUICSTRunA1      	0.1000	69	umd_hcil_run01    	0.3000	1	-0.2000
PKUICSTRunA1      	0.1000	69	prnaTaskA3        	0.3000	0	-0.2000
PKUICSTRunA1      	0.1000	69	prnaTaskA2        	0.3000	3	-0.2000
PKUICSTRunA1      	0.1000	69	prnaTaskA1        	0.2000	6	-0.1000
PKUICSTRunA1      	0.1000	69	SNACSA            	0.2000	8	-0.1000
PKUICSTRunA1      	0.1000	69	PKUICSTRunA3      	0.1667	73	-0.0667
PKUICSTRunA1      	0.1000	69	PKUICSTRunA2      	0.3000	2	-0.2000
PKUICSTRunA1      	0.1000	69	SNACS_LA          	0.2000	1	-0.1000
PKUICSTRunA1      	0.1000	69	UWaterlooATDK     	0.3000	0	-0.2000
PKUICSTRunA1      	0.1000	69	QUDynExp          	0.3000	0	-0.2000
PKUICSTRunA1      	0.1000	69	QUDyn             	0.3000	0	-0.2000
PKUICSTRunA1      	0.1000	69	UWCMBP1           	0.3000	0	-0.2000
PKUICSTRunA1      	0.1000	69	UWCMBP2           	0.1000	32	0.0000
PKUICSTRunA1      	0.1000	69	QUBaseline        	0.3000	0	-0.2000
PKUICSTRunA1      	0.1000	69	umd_hcil_run02    	0.3000	1	-0.2000
PKUICSTRunA1      	0.1000	69	udelRun3A         	0.2000	3	-0.1000
MPII_COMB_SORT    	0.0990	98	hpclab_pi_algA    	0.3000	0	-0.2010
MPII_COMB_SORT    	0.0990	98	UWaterlooATEK     	0.3000	0	-0.2010
MPII_COMB_SORT    	0.0990	98	UWaterlooATNDEK   	0.3000	0	-0.2010
MPII_COMB_SORT    	0.0990	98	udelRun2A         	0.2000	2	-0.1010
MPII_COMB_SORT    	0.0990	98	udelRun1A         	0.1000	5	-0.0010
MPII_COMB_SORT    	0.0990	98	MPII_HYBRID_PW    	0.0940	29	0.0050
MPII_COMB_SORT    	0.0990	98	umd_hcil_run01    	0.3000	1	-0.2010
MPII_COMB_SORT    	0.0990	98	prnaTaskA3        	0.3000	0	-0.2010
MPII_COMB_SORT    	0.0990	98	prnaTaskA2        	0.3000	3	-0.2010
MPII_COMB_SORT    	0.0990	98	prnaTaskA1        	0.2000	6	-0.1010
MPII_COMB_SORT    	0.0990	98	SNACSA            	0.2000	8	-0.1010
MPII_COMB_SORT    	0.0990	98	PKUICSTRunA3      	0.1667	73	-0.0677
MPII_COMB_SORT    	0.0990	98	PKUICSTRunA2      	0.3000	2	-0.2010
MPII_COMB_SORT    	0.0990	98	PKUICSTRunA1      	0.1000	69	-0.0010
MPII_COMB_SORT    	0.0990	98	SNACS_LA          	0.2000	1	-0.1010
MPII_COMB_SORT    	0.0990	98	UWaterlooATDK     	0.3000	0	-0.2010
MPII_COMB_SORT    	0.0990	98	QUDynExp          	0.3000	0	-0.2010
MPII_COMB_SORT    	0.0990	98	QUDyn             	0.3000	0	-0.2010
MPII_COMB_SORT    	0.0990	98	UWCMBP1           	0.3000	0	-0.2010
MPII_COMB_SORT    	0.0990	98	UWCMBP2           	0.1000	32	-0.0010
MPII_COMB_SORT    	0.0990	98	QUBaseline        	0.3000	0	-0.2010
MPII_COMB_SORT    	0.0990	98	umd_hcil_run02    	0.3000	1	-0.2010
MPII_COMB_SORT    	0.0990	98	MPII_LUC_SORT     	0.2920	90	-0.1930
MPII_COMB_SORT    	0.0990	98	udelRun3A         	0.2000	3	-0.1010
SNACS_LA          	0.2000	1	hpclab_pi_algA    	0.3000	0	-0.1000
SNACS_LA          	0.2000	1	UWaterlooATEK     	0.3000	0	-0.1000
SNACS_LA          	0.2000	1	UWaterlooATNDEK   	0.3000	0	-0.1000
SNACS_LA          	0.2000	1	udelRun2A         	0.2000	2	0.0000
SNACS_LA          	0.2000	1	udelRun1A         	0.1000	5	0.1000
SNACS_LA          	0.2000	1	umd_hcil_run01    	0.3000	1	-0.1000
SNACS_LA          	0.2000	1	prnaTaskA3        	0.3000	0	-0.1000
SNACS_LA          	0.2000	1	prnaTaskA2        	0.3000	3	-0.1000
SNACS_LA          	0.2000	1	prnaTaskA1        	0.2000	6	0.0000
SNACS_LA          	0.2000	1	UWaterlooATDK     	0.3000	0	-0.1000
SNACS_LA          	0.2000	1	UWCMBP1           	0.3000	0	-0.1000
SNACS_LA          	0.2000	1	UWCMBP2           	0.1000	32	0.1000
SNACS_LA          	0.2000	1	umd_hcil_run02    	0.3000	1	-0.1000
SNACS_LA          	0.2000	1	udelRun3A         	0.2000	3	0.0000
UWaterlooATDK     	0.3000	0	hpclab_pi_algA    	0.3000	0	0.0000
UWaterlooATDK     	0.3000	0	UWaterlooATEK     	0.3000	0	0.0000
UWaterlooATDK     	0.3000	0	UWaterlooATNDEK   	0.3000	0	0.0000
UWaterlooATDK     	0.3000	0	udelRun2A         	0.2000	2	0.1000
UWaterlooATDK     	0.3000	0	udelRun1A         	0.1000	5	0.2000
UWaterlooATDK     	0.3000	0	umd_hcil_run01    	0.3000	1	0.0000
UWaterlooATDK     	0.3000	0	prnaTaskA3        	0.3000	0	0.0000
UWaterlooATDK     	0.3000	0	prnaTaskA2        	0.3000	3	0.0000
UWaterlooATDK     	0.3000	0	prnaTaskA1        	0.2000	6	0.1000
UWaterlooATDK     	0.3000	0	umd_hcil_run02    	0.3000	1	0.0000
UWaterlooATDK     	0.3000	0	udelRun3A         	0.2000	3	0.1000
QUDynExp          	0.3000	0	hpclab_pi_algA    	0.3000	0	0.0000
QUDynExp          	0.3000	0	UWaterlooATEK     	0.3000	0	0.0000
QUDynExp          	0.3000	0	UWaterlooATNDEK   	0.3000	0	0.0000
QUDynExp          	0.3000	0	udelRun2A         	0.2000	2	0.1000
QUDynExp          	0.3000	0	udelRun1A         	0.1000	5	0.2000
QUDynExp          	0.3000	0	umd_hcil_run01    	0.3000	1	0.0000
QUDynExp          	0.3000	0	prnaTaskA3        	0.3000	0	0.0000
QUDynExp          	0.3000	0	prnaTaskA2        	0.3000	3	0.0000
QUDynExp          	0.3000	0	prnaTaskA1        	0.2000	6	0.1000
QUDynExp          	0.3000	0	SNACSA            	0.2000	8	0.1000
QUDynExp          	0.3000	0	SNACS_LA          	0.2000	1	0.1000
QUDynExp          	0.3000	0	UWaterlooATDK     	0.3000	0	0.0000
QUDynExp          	0.3000	0	UWCMBP1           	0.3000	0	0.0000
QUDynExp          	0.3000	0	UWCMBP2           	0.1000	32	0.2000
QUDynExp          	0.3000	0	umd_hcil_run02    	0.3000	1	0.0000
QUDynExp          	0.3000	0	udelRun3A         	0.2000	3	0.1000
IRIT-KLTFIDF      	0.3000	0	hpclab_pi_algA    	0.3000	0	0.0000
IRIT-KLTFIDF      	0.3000	0	UWaterlooATEK     	0.3000	0	0.0000
IRIT-KLTFIDF      	0.3000	0	UWaterlooATNDEK   	0.3000	0	0.0000
IRIT-KLTFIDF      	0.3000	0	udelRun2A         	0.2000	2	0.1000
IRIT-KLTFIDF      	0.3000	0	udelRun1A         	0.1000	5	0.2000
IRIT-KLTFIDF      	0.3000	0	MPII_HYBRID_PW    	0.0940	29	0.2060
IRIT-KLTFIDF      	0.3000	0	umd_hcil_run01    	0.3000	1	0.0000
IRIT-KLTFIDF      	0.3000	0	prnaTaskA3        	0.3000	0	0.0000
IRIT-KLTFIDF      	0.3000	0	prnaTaskA2        	0.3000	3	0.0000
IRIT-KLTFIDF      	0.3000	0	prnaTaskA1        	0.2000	6	0.1000
IRIT-KLTFIDF      	0.3000	0	SNACSA            	0.2000	8	0.1000
IRIT-KLTFIDF      	0.3000	0	PKUICSTRunA3      	0.1667	73	0.1333
IRIT-KLTFIDF      	0.3000	0	PKUICSTRunA2      	0.3000	2	0.0000
IRIT-KLTFIDF      	0.3000	0	PKUICSTRunA1      	0.1000	69	0.2000
IRIT-KLTFIDF      	0.3000	0	MPII_COMB_SORT    	0.0990	98	0.2010
IRIT-KLTFIDF      	0.3000	0	SNACS_LA          	0.2000	1	0.1000
IRIT-KLTFIDF      	0.3000	0	UWaterlooATDK     	0.3000	0	0.0000
IRIT-KLTFIDF      	0.3000	0	QUDynExp          	0.3000	0	0.0000
IRIT-KLTFIDF      	0.3000	0	IritSigSDA        	0.3000	0	0.0000
IRIT-KLTFIDF      	0.3000	0	IRIT-RTNotif.33   	0.3000	0	0.0000
IRIT-KLTFIDF      	0.3000	0	QUDyn             	0.3000	0	0.0000
IRIT-KLTFIDF      	0.3000	0	UWCMBP1           	0.3000	0	0.0000
IRIT-KLTFIDF      	0.3000	0	UWCMBP2           	0.1000	32	0.2000
IRIT-KLTFIDF      	0.3000	0	QUBaseline        	0.3000	0	0.0000
IRIT-KLTFIDF      	0.3000	0	umd_hcil_run02    	0.3000	1	0.0000
IRIT-KLTFIDF      	0.3000	0	MPII_LUC_SORT     	0.2920	90	0.0080
IRIT-KLTFIDF      	0.3000	0	udelRun3A         	0.2000	3	0.1000
IritSigSDA        	0.3000	0	hpclab_pi_algA    	0.3000	0	0.0000
IritSigSDA        	0.3000	0	UWaterlooATEK     	0.3000	0	0.0000
IritSigSDA        	0.3000	0	UWaterlooATNDEK   	0.3000	0	0.0000
IritSigSDA        	0.3000	0	udelRun2A         	0.2000	2	0.1000
IritSigSDA        	0.3000	0	udelRun1A         	0.1000	5	0.2000
IritSigSDA        	0.3000	0	MPII_HYBRID_PW    	0.0940	29	0.2060
IritSigSDA        	0.3000	0	umd_hcil_run01    	0.3000	1	0.0000
IritSigSDA        	0.3000	0	prnaTaskA3        	0.3000	0	0.0000
IritSigSDA        	0.3000	0	prnaTaskA2        	0.3000	3	0.0000
IritSigSDA        	0.3000	0	prnaTaskA1        	0.2000	6	0.1000
IritSigSDA        	0.3000	0	SNACSA            	0.2000	8	0.1000
IritSigSDA        	0.3000	0	PKUICSTRunA3      	0.1667	73	0.1333
IritSigSDA        	0.3000	0	PKUICSTRunA2      	0.3000	2	0.0000
IritSigSDA        	0.3000	0	PKUICSTRunA1      	0.1000	69	0.2000
IritSigSDA        	0.3000	0	MPII_COMB_SORT    	0.0990	98	0.2010
IritSigSDA        	0.3000	0	SNACS_LA          	0.2000	1	0.1000
